-PRIq07GYNnklw.schema.yaml	chords	-PRIq07GYNnklw	chords/-PRIq07GYNnklw.schema.yaml	BWV806_03_Courante_I	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible																				
-W1fzQDygr_IXQ.schema.yaml	chords	-W1fzQDygr_IXQ	chords/-W1fzQDygr_IXQ.schema.yaml	hwv430d_Grobschmied_Var5	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur	decrescendo_hairpin	crescendo_line	crescendo_hairpin																			
-WEaow5lg7YluQ.schema.yaml	chords	-WEaow5lg7YluQ	chords/-WEaow5lg7YluQ.schema.yaml	Guinga-Constance	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	Ottava:8va	decrescendo_hairpin	crescendo_hairpin	pedal														
-WQTl9wLGvApIA.schema.yaml	chords	-WQTl9wLGvApIA	chords/-WQTl9wLGvApIA.schema.yaml	BI145-3op50-3	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_line	crescendo_hairpin	diminuendo_line	pedal	Pedal_<sym>keyboardPedalPed</sym>													
-dWsoJnAfL3EOw.schema.yaml	chords	-dWsoJnAfL3EOw	chords/-dWsoJnAfL3EOw.schema.yaml	BI16-2	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	slur	decrescendo_hairpin	crescendo_hairpin																						
-dfvlAWN3b76jQ.schema.yaml	chords	-dfvlAWN3b76jQ	chords/-dfvlAWN3b76jQ.schema.yaml	Four Women	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text																									
-earLqwouEXe8g.schema.yaml	chords	-earLqwouEXe8g	chords/-earLqwouEXe8g.schema.yaml	c02n01_prelude	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur																
-hb5GXzsXnnLog.schema.yaml	chords	-hb5GXzsXnnLog	chords/-hb5GXzsXnnLog.schema.yaml	Pat_Metheny-Outcasts	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	decrescendo_hairpin	crescendo_hairpin	pedal																
-mM_G5N6qPvPYQ.schema.yaml	chords	-mM_G5N6qPvPYQ	chords/-mM_G5N6qPvPYQ.schema.yaml	D820deutscher01	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	Ottava:8va	decrescendo_hairpin	crescendo_line	crescendo_hairpin																						
-sVpu9Xg3tjXPA.schema.yaml	chords	-sVpu9Xg3tjXPA	chords/-sVpu9Xg3tjXPA.schema.yaml	op34n03	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	crescendo_hairpin	decrescendo_hairpin												
-uD_b2COfHmXFA.schema.yaml	chords	-uD_b2COfHmXFA	chords/-uD_b2COfHmXFA.schema.yaml	BI85	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	diminuendo_line	crescendo_hairpin	decrescendo_hairpin																	
-vDGmV02G2Xi6w.schema.yaml	chords	-vDGmV02G2Xi6w	chords/-vDGmV02G2Xi6w.schema.yaml	D146trio05b	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	staff_text	system_text	slur																							
-wwZcBSPMMj3iA.schema.yaml	chords	-wwZcBSPMMj3iA	chords/-wwZcBSPMMj3iA.schema.yaml	BWV815_05_Air	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible																					
09E0qZH8XEy1iA.schema.yaml	chords	09E0qZH8XEy1iA	chords/09E0qZH8XEy1iA.schema.yaml	D779walzer20	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	decrescendo_hairpin	crescendo_hairpin																								
0EaKnfhP2SV4uw.schema.yaml	chords	0EaKnfhP2SV4uw	chords/0EaKnfhP2SV4uw.schema.yaml	l117-11_preludes_danse	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin	diminuendo_line	Trill:trill													
0GsJrMBDIeVvPg.schema.yaml	chords	0GsJrMBDIeVvPg	chords/0GsJrMBDIeVvPg.schema.yaml	A Token Of My Extreme	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin														
0HI6pwm43gZWKg.schema.yaml	chords	0HI6pwm43gZWKg	chords/0HI6pwm43gZWKg.schema.yaml	op12n01	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>														
0IMhvFJRw9ow_A.schema.yaml	chords	0IMhvFJRw9ow_A	chords/0IMhvFJRw9ow_A.schema.yaml	l100-01_estampes_pagode	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	TextLine	TextLine_Rit.	TextLine_Retenu	Trill:trill	decrescendo_hairpin	crescendo_line	HairPin:2_poco cresc.	HairPin:2_molto	crescendo_hairpin	diminuendo_line	HairPin:3_dim. molto	pedal	Pedal_2 <sym>keyboardPedalPed</sym>					
0In_PUphE5qOMg.schema.yaml	chords	0In_PUphE5qOMg	chords/0In_PUphE5qOMg.schema.yaml	Give Thanks	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	Ottava:8va																									
0P7tMqy7IwCTDg.schema.yaml	chords	0P7tMqy7IwCTDg	chords/0P7tMqy7IwCTDg.schema.yaml	op47n06	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin																			
0Qb8UkydvJmf1A.schema.yaml	chords	0Qb8UkydvJmf1A	chords/0Qb8UkydvJmf1A.schema.yaml	BWV1008_02_Allemande	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	slur																										
0UnXTjlNL7SgFA.schema.yaml	chords	0UnXTjlNL7SgFA	chords/0UnXTjlNL7SgFA.schema.yaml	op07no1 Nachtwanderer	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	diminuendo_line	decrescendo_hairpin	crescendo_line														
0XiNttanbmJ0kQ.schema.yaml	chords	0XiNttanbmJ0kQ	chords/0XiNttanbmJ0kQ.schema.yaml	l136-02_etudes_tierces	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	Ottava:8va	diminuendo_line	HairPin:3_molto dim.	decrescendo_hairpin	crescendo_line	HairPin:2_poco cresc.	crescendo_hairpin												
0ZF3-p_g-_rPTg.schema.yaml	chords	0ZF3-p_g-_rPTg	chords/0ZF3-p_g-_rPTg.schema.yaml	Both Sides Now	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	TextLine	Ottava:8va																				
0e5L1w9RuhRZ6w.schema.yaml	chords	0e5L1w9RuhRZ6w	chords/0e5L1w9RuhRZ6w.schema.yaml	Vulfpeck-Fugue_State	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va																		
0gB2e3OHRDQnkg.schema.yaml	chords	0gB2e3OHRDQnkg	chords/0gB2e3OHRDQnkg.schema.yaml	l113-03_childrens_serenade	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin	diminuendo_line	HairPin:3_molto	pedal	Pedal_<sym>keyboardPedalPed</sym>											
0gxPBbe2EdZ5rA.schema.yaml	chords	0gxPBbe2EdZ5rA	chords/0gxPBbe2EdZ5rA.schema.yaml	D511ecossaise01	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	slur	crescendo_hairpin	crescendo_line																						
0lRAu168LH7tgA.schema.yaml	chords	0lRAu168LH7tgA	chords/0lRAu168LH7tgA.schema.yaml	n07op59-1_02	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin																	
0p5Drv62ZpjJYQ.schema.yaml	chords	0p5Drv62ZpjJYQ	chords/0p5Drv62ZpjJYQ.schema.yaml	op35n02	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Trill:trill											
0q-0FWRm2dMaoA.schema.yaml	chords	0q-0FWRm2dMaoA	chords/0q-0FWRm2dMaoA.schema.yaml	op01n12b	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur																							
0tlhGmGjnO3Mrw.schema.yaml	chords	0tlhGmGjnO3Mrw	chords/0tlhGmGjnO3Mrw.schema.yaml	op01n08c	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur																							
0w9YHFTTcBoxng.schema.yaml	chords	0w9YHFTTcBoxng	chords/0w9YHFTTcBoxng.schema.yaml	Deep Space _ Solar	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	Ottava:15ma	Ottava:8vb	pedal	decrescendo_hairpin	crescendo_hairpin										
0z1E97QuKFKbvw.schema.yaml	chords	0z1E97QuKFKbvw	chords/0z1E97QuKFKbvw.schema.yaml	I m The Slime	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible																				
0zV_Xw9_p4onKQ.schema.yaml	chords	0zV_Xw9_p4onKQ	chords/0zV_Xw9_p4onKQ.schema.yaml	l136-06_etudes_huit	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur	Ottava:8va	decrescendo_hairpin	crescendo_line	HairPin:2_cresc. poco a poco	crescendo_hairpin	diminuendo_line	HairPin:3_molto dim.																
0zqDS_Q9WoJMkg.schema.yaml	chords	0zqDS_Q9WoJMkg	chords/0zqDS_Q9WoJMkg.schema.yaml	5_sons	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8va	Ottava:8vb											
10L3PiwwwEmcNQ.schema.yaml	chords	10L3PiwwwEmcNQ	chords/10L3PiwwwEmcNQ.schema.yaml	op01n04c	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur																		
12OpGjVbV04L_w.schema.yaml	chords	12OpGjVbV04L_w	chords/12OpGjVbV04L_w.schema.yaml	l100-03_estampes_jardins	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	Ottava:8va	diminuendo_line	HairPin:3_dim.     molto   	HairPin:3_dim.     	crescendo_hairpin	crescendo_line	HairPin:2_poco     cresc.  	HairPin:2_molto        cresc.	HairPin:2_cresc.    	HairPin:2_cresc.   	HairPin:2_molto    cresc.	decrescendo_hairpin				
14bweVK27V5ypw.schema.yaml	chords	14bweVK27V5ypw	chords/14bweVK27V5ypw.schema.yaml	BI93-1op67-1	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_line	crescendo_hairpin	diminuendo_line	pedal	Pedal_<sym>keyboardPedalPed</sym>												
15pMwsUfXCHDPw.schema.yaml	chords	15pMwsUfXCHDPw	chords/15pMwsUfXCHDPw.schema.yaml	op08n02swv283_Bringt_her_dem_Herren	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	slur																									
17aPsEJdRm0ulQ.schema.yaml	chords	17aPsEJdRm0ulQ	chords/17aPsEJdRm0ulQ.schema.yaml	n08op59-2_04	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin																			
19bQK4HWWWJirA.schema.yaml	chords	19bQK4HWWWJirA	chords/19bQK4HWWWJirA.schema.yaml	BI77-2op17-2	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	crescendo_hairpin	decrescendo_hairpin													
1IxJaAa7XY-KVA.schema.yaml	chords	1IxJaAa7XY-KVA	chords/1IxJaAa7XY-KVA.schema.yaml	Joe's Garage	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin												
1Jb8OBKeiODCug.schema.yaml	chords	1Jb8OBKeiODCug	chords/1Jb8OBKeiODCug.schema.yaml	31-3	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Trill:trill																	
1OlemFqy6PFGbg.schema.yaml	chords	1OlemFqy6PFGbg	chords/1OlemFqy6PFGbg.schema.yaml	30-3	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	slur	Ottava:8va	Trill:trill	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>																	
1RxWfnuCe2srlw.schema.yaml	chords	1RxWfnuCe2srlw	chords/1RxWfnuCe2srlw.schema.yaml	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	diminuendo_line	HairPin:3_sempre dim.	crescendo_hairpin	crescendo_line	HairPin:2_poco a poco cresc.	HairPin:2_poco cresc.	decrescendo_hairpin													
1TFhutZ8hHwxsg.schema.yaml	chords	1TFhutZ8hHwxsg	chords/1TFhutZ8hHwxsg.schema.yaml	op06n01	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	TextLine	decrescendo_hairpin	crescendo_hairpin																
1WYrg05yQBkDwg.schema.yaml	chords	1WYrg05yQBkDwg	chords/1WYrg05yQBkDwg.schema.yaml	op43n04	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	slur	decrescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8va																			
1_jHn4uY2laVhQ.schema.yaml	chords	1_jHn4uY2laVhQ	chords/1_jHn4uY2laVhQ.schema.yaml	Play With Me - Taylor Eigsti	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	Ottava:8va	crescendo_hairpin																		
1bZ80k_d1uj7Pw.schema.yaml	chords	1bZ80k_d1uj7Pw	chords/1bZ80k_d1uj7Pw.schema.yaml	06op80b	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	diminuendo_line	crescendo_hairpin	crescendo_line	decrescendo_hairpin															
1dk60CzMQX371Q.schema.yaml	chords	1dk60CzMQX371Q	chords/1dk60CzMQX371Q.schema.yaml	l068_reverie	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	pedal	Pedal_<sym>keyboardPedalPed</sym>	diminuendo_line	crescendo_hairpin	crescendo_line	decrescendo_hairpin															
1eRXAKoLxYfqdw.schema.yaml	chords	1eRXAKoLxYfqdw	chords/1eRXAKoLxYfqdw.schema.yaml	Layla	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:15mb	Ottava:8vb																		
1kKMjDkc6XsRAQ.schema.yaml	chords	1kKMjDkc6XsRAQ	chords/1kKMjDkc6XsRAQ.schema.yaml	17-1	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	tempo	qpm	tempo_visible	slur	crescendo_line	decrescendo_hairpin	crescendo_hairpin	diminuendo_line															
1lZqeRx0y3Kgfw.schema.yaml	chords	1lZqeRx0y3Kgfw	chords/1lZqeRx0y3Kgfw.schema.yaml	Autumn Leaves - Yohan Kim	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	slur	pedal	Ottava:8va	Ottava:8vb																				
