aHIKdI8MN1uSMQ.schema.yaml	rests	aHIKdI8MN1uSMQ	rests/aHIKdI8MN1uSMQ.schema.yaml	n02op18-2_03	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar
pG89AdE5dYOUMw.schema.yaml	rests	pG89AdE5dYOUMw	rests/pG89AdE5dYOUMw.schema.yaml	n01op18-1_01	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	
